Timestamp,PID,COMMAND,%CPU,MEM
2024-09-04 14:12:43,97140,trustd,53.81246176866375,35:39
2024-09-04 14:12:43,97137,trustd,87.2594217234327,37:28
2024-09-04 14:12:43,97101,SoftwareUpdateNo,60.459860562110414,54:42
2024-09-04 14:12:43,97062,homed,67.89413075177518,11:41
2024-09-04 14:12:43,97028,CoreServicesUIAg,64.3431959976164,16:13
2024-09-04 14:12:43,97024,PerfPowerService,39.91337858815481,38:39
2024-09-04 14:12:43,96986,tipsd,5.515495667243819,08:03
2024-09-04 14:12:43,96980,ScopedBookmarkAg,38.19263183356364,46:20
2024-09-04 14:12:43,96964,wifivelocityd,80.3621675237257,34:26
2024-09-04 14:12:43,96936,osanalyticshelpe,23.582264493820702,12:11
2024-09-04 14:12:43,96917,logd_helper,56.678194323122014,08:17
2024-09-04 14:12:43,96916,systemsoundserve,35.02393289055803,28:25
2024-09-04 14:12:43,96903,biometrickitd,38.06185517003466,07:17
2024-09-04 14:12:43,96901,coreauthd,46.206375922812946,23:47
2024-09-04 14:12:43,96900,DockHelper,40.321412842684964,29:55
2024-09-04 14:12:43,96899,donotdisturbd,37.16770758007749,32:44
2024-09-04 14:12:43,96893,iCloudNotificati,60.5222376858928,21:48
2024-09-04 14:12:43,96884,smd,74.71345768282715,49:23
2024-09-04 14:12:43,96873,amfid,55.86509714565512,19:06
2024-09-04 14:12:43,96859,AquaAppearanceHe,0.9046652793561982,09:25
2024-09-04 14:12:43,96857,iconservicesd,46.731744428969115,00:34
2024-09-04 14:12:43,96856,iconservicesagen,1.492414770640016,26:51
2024-09-04 14:12:43,96853,ScreenTimeWidget,8.705350372745412,34:54
2024-09-04 14:12:43,96834,AssetCacheLocato,75.70034051698393,03:10
2024-09-04 14:12:43,96832,neagent,66.33953212872179,06:18
2024-09-04 14:12:43,96831,WeatherWidget,59.36368720751596,39:19
2024-09-04 14:12:43,96818,csnameddatad,70.5497168401516,39:32
2024-09-04 14:12:43,96811,backupd-helper,69.32158709463633,58:17
2024-09-04 14:12:43,96808,com.apple.quickl,51.214999370179136,47:02
2024-09-04 14:12:43,96784,usermanagerd,8.442522914437077,36:01
2024-09-04 14:12:43,96783,com.apple.CloudD,24.90623399715699,17:10
2024-09-04 14:12:43,96781,adid,10.722358193251091,59:03
2024-09-04 14:12:43,96780,akd,30.680981245641505,10:15
2024-09-04 14:12:43,96765,com.apple.geod,37.26699373078357,43:25
2024-09-04 14:12:43,96762,powerdatad,16.00001348955078,58:38
2024-09-04 14:12:43,96757,securityd_system,62.459745415439926,37:29
2024-09-04 14:12:43,96756,ManagedSettingsA,47.32971415238663,41:30
2024-09-04 14:12:43,96754,dmd,62.43995295357335,52:33
2024-09-04 14:12:43,96753,knowledge-agent,76.06487647330398,57:23
2024-09-04 14:12:43,96752,ScreenTimeAgent,71.27907464372115,02:56
2024-09-04 14:12:43,96749,IntelligencePlat,91.63245540767583,01:59
2024-09-04 14:12:43,96746,sandboxd,86.7313664357761,51:59
2024-09-04 14:12:43,96745,tccd,77.24570916892675,35:26
2024-09-04 14:12:43,96744,calaccessd,35.94317654368635,54:59
2024-09-04 14:12:43,96743,secinitd,74.77766414218698,01:04
2024-09-04 14:12:43,96742,CalendarWidgetEx,29.09297015693958,16:33
2024-09-04 14:12:43,96741,extensionkitserv,0.5392292287244582,15:01
2024-09-04 14:12:43,96739,pkd,53.07736603853059,43:05
2024-09-04 14:12:43,96738,chronod,10.507908976568348,17:15
2024-09-04 14:12:43,96737,online-auth-agen,66.41819149805264,44:22
2024-09-04 14:12:43,96733,intelligentrouti,25.646603419519852,03:27
2024-09-04 14:12:43,96720,Keychain,21.457471016846263,52:58
2024-09-04 14:12:43,96716,CommCenter,95.51882456829837,25:43
2024-09-04 14:12:43,96715,replayd,0.79201373461385,46:22
2024-09-04 14:12:43,96418,CoreLocationAgen,95.91499252556406,09:55
2024-09-04 14:12:43,96414,mobileassetd,40.20036587068879,57:15
2024-09-04 14:12:43,96397,ControlCenterHel,91.197741168053,54:24
2024-09-04 14:12:43,94413,coreduetd,99.55235230151439,41:35
2024-09-04 14:12:43,94406,assistant_servic,39.59149346824462,59:23
2024-09-04 14:12:43,94389,syncdefaultsd,11.440220258471467,07:46
2024-09-04 14:12:43,94366,sysmond,85.1379685212639,26:30
2024-09-04 14:12:43,94344,Google,16.116827758553153,32:15
2024-09-04 14:12:43,94337,audioaccessoryd,59.94299549821627,24:07
2024-09-04 14:12:43,94318,contentlinkingd,51.46373298275473,28:18
2024-09-04 14:12:43,94300,proactived,48.85441125465695,53:39
2024-09-04 14:12:43,94060,Notion,93.19889235931454,31:05
2024-09-04 14:12:43,93922,SiriNCService,30.30463220432572,21:47
2024-09-04 14:12:43,93909,ContextStoreAgen,85.6058015560109,27:19
2024-09-04 14:12:43,93905,audiomxd,99.49599167500777,58:58
2024-09-04 14:12:43,93900,com.apple.hiserv,9.764204763677709,21:55
2024-09-04 14:12:43,93899,Siri,29.059846779830355,05:42
2024-09-04 14:12:43,93878,com.apple.CodeSi,16.968607129800105,48:04
2024-09-04 14:12:43,93875,SafariBookmarksS,85.38842411979621,34:25
2024-09-04 14:12:43,93873,callservicesd,10.277335302024838,46:50
2024-09-04 14:12:43,93646,assistantd,85.60758010171367,24:23
2024-09-04 14:12:43,93638,rtcreportingd,15.069393171972912,19:21
2024-09-04 14:12:43,93602,suggestd,2.0376396426338927,42:43
2024-09-04 14:12:43,93090,UIKitSystem,5.067236178452717,46:38
2024-09-04 14:12:43,92713,Google,34.83980020389909,06:18
2024-09-04 14:12:43,92676,Google,98.2831695507771,10:38
2024-09-04 14:12:43,92406,WirelessRadioMan,49.23390350063902,30:21
2024-09-04 14:12:43,90159,mapssyncd,32.33812410934183,48:08
2024-09-04 14:12:43,90038,ShipIt,61.53781301420016,04:04
2024-09-04 14:12:43,89572,Family,13.014016334757894,44:58
2024-09-04 14:12:43,89274,routined,18.90334452121897,42:44
2024-09-04 14:12:43,88442,parsecd,11.058519214854401,48:53
2024-09-04 14:12:43,88436,wifip2pd,39.90927297190796,17:54
2024-09-04 14:12:43,88194,Google,37.78076371695852,56:14
2024-09-04 14:12:43,88174,nehelper,44.462321968864835,05:39
2024-09-04 14:12:43,88145,Google,60.39032439139812,31:21
2024-09-04 14:12:43,88038,Google,21.889989434391545,20:52
2024-09-04 14:12:43,88019,Google,71.65316769415594,46:08
2024-09-04 14:12:43,87977,Google,61.12138571694323,52:28
2024-09-04 14:12:43,87816,AppleSpell,58.55509320695672,33:49
2024-09-04 14:12:43,84857,ssh-agent,60.828886938198664,38:47
2024-09-04 14:12:43,75050,networkservicepr,16.219571605148364,01:21
2024-09-04 14:12:43,53135,taskgated,8.370886819087875,29:16
2024-09-04 14:12:43,48833,photolibraryd,95.78725302849307,36:54
2024-09-04 14:12:43,48344,bird,2.8736876037024017,02:45
2024-09-04 14:12:43,47836,Google,86.16751460101875,06:15
2024-09-04 14:12:43,47797,BiomeAgent,88.51318795121651,22:05
2024-09-04 14:12:43,47760,Google,38.75132321649733,12:36
2024-09-04 14:12:43,47730,Google,41.78976646239183,36:53
2024-09-04 14:12:43,45870,Shottr,54.826364880951736,50:37
2024-09-04 14:12:43,45573,universalAccessA,32.718049785153546,24:00
2024-09-04 14:12:43,45335,biomed,12.0636710601843,40:49
2024-09-04 14:12:43,43753,VTDecoderXPCServ,12.661915363382537,31:53
2024-09-04 14:12:43,40378,Google,82.77781264161929,07:05
2024-09-04 14:12:43,38159,com.apple.WebKit,63.18588982739969,25:53
2024-09-04 14:12:43,38146,com.apple.WebKit,54.03824059479664,01:41
2024-09-04 14:12:43,37736,Google,33.81758518605649,33:28
2024-09-04 14:12:43,37620,NowPlayingTouchU,91.05815623834788,24:08
2024-09-04 14:12:43,35924,com.apple.WebKit,32.405020436396526,24:17
2024-09-04 14:12:43,35514,com.apple.Ambien,16.590144458391066,18:51
2024-09-04 14:12:43,31197,storeuid,19.79735570587202,05:51
2024-09-04 14:12:43,26445,backupd,49.51835182327439,00:57
2024-09-04 14:12:43,23055,appstorecomponen,64.25263157253671,29:37
2024-09-04 14:12:43,21818,mysqld,70.07996303372647,33:37
2024-09-04 14:12:43,21625,UserNotification,66.57308252491416,01:46
2024-09-04 14:12:43,17066,Google,88.91107744137624,21:30
2024-09-04 14:12:43,17065,Google,0.35503419656914836,02:13
2024-09-04 14:12:43,15499,PasswordBreachAg,41.66132369111847,10:27
2024-09-04 14:12:43,14392,cloudd,28.413986389233038,53:50
2024-09-04 14:12:43,10554,mdwrite,90.14859915693465,28:56
2024-09-04 14:12:43,10361,distnoted,17.20866217531484,24:44
2024-09-04 14:12:43,10298,logd_reporter,28.992639158473942,31:23
2024-09-04 14:12:43,10231,DPSubmissionServ,37.12563580539805,23:05
2024-09-04 14:12:43,10225,dprivacyd,47.2459486355584,02:54
2024-09-04 14:12:43,10222,mbuseragent,50.55044924476999,01:47
2024-09-04 14:12:43,10181,PowerChime,18.1442702152399,21:12
2024-09-04 14:12:43,3221,com.apple.WebKit,55.82514064880774,19:06
2024-09-04 14:12:43,3217,com.apple.Safari,45.44649872018012,40:32
2024-09-04 14:12:43,3216,com.apple.WebKit,16.25533935535114,13:32
2024-09-04 14:12:43,3213,Safari,88.08017094979607,45:35
2024-09-04 14:12:43,2808,IMAutomaticHisto,5.1101420944566485,37:03
2024-09-04 14:12:43,2785,storeaccountd,98.44524929126636,09:24
2024-09-04 14:12:43,2526,DiskUnmountWatch,29.08443187543821,39:50
2024-09-04 14:12:43,2268,fbahelperd,82.67365762990322,50:15
2024-09-04 14:12:43,2236,distnoted,25.742606093336363,41:46
2024-09-04 14:12:43,2223,CrashReporterSup,83.15178381128109,25:17
2024-09-04 14:12:43,2144,commerce,20.849843204037498,58:46
2024-09-04 14:12:43,2142,Spotlight,60.287457220972115,03:55
2024-09-04 14:12:43,2126,Notion,86.45313729848499,12:13
2024-09-04 14:12:43,2125,Notion,74.14966182086837,30:41
2024-09-04 14:12:43,2112,Notion,48.381414261605514,46:02
2024-09-04 14:12:43,2111,Notion,82.61657761876266,09:24
2024-09-04 14:12:43,2105,Notion,0.7006366790501151,38:13
2024-09-04 14:12:43,2104,Notion,62.598780556748245,39:26
2024-09-04 14:12:43,2103,Notion,41.29679166265966,10:02
2024-09-04 14:12:43,2102,Notion,96.12165575442285,12:05
2024-09-04 14:12:43,2101,Notion,26.56054735161876,02:25
2024-09-04 14:12:43,2099,Notion,70.4439109197598,02:23
2024-09-04 14:12:43,2094,TextInputMenuAge,16.928143295347486,08:00
2024-09-04 14:12:43,2092,AirPlayUIAgent,10.95790202577761,29:51
2024-09-04 14:12:43,2089,FrontendAgent,67.81753882737294,30:09
2024-09-04 14:12:43,2088,icdd,84.19640520770272,09:18
2024-09-04 14:12:43,2069,Notion,45.86558203689469,09:51
2024-09-04 14:12:43,2068,Notion,77.59581523428218,50:00
2024-09-04 14:12:43,2043,Google,6.105391807051941,15:14
2024-09-04 14:12:43,2028,Google,26.366192615879825,24:48
2024-09-04 14:12:43,2027,Google,1.9207894362013311,49:49
2024-09-04 14:12:43,2023,chrome_crashpad_,94.88425781351452,00:29
2024-09-04 14:12:43,2016,SafariNotificati,86.0677558164195,57:42
2024-09-04 14:12:43,1984,CVMServer,35.15787684948647,55:25
2024-09-04 14:12:43,1980,com.apple.Safari,3.6455064142039473,58:13
2024-09-04 14:12:43,1973,EmojiFunctionRow,24.489650475409263,31:03
2024-09-04 14:12:43,1972,PAH_Extension,76.58957409003597,46:33
2024-09-04 14:12:43,1967,com.apple.dock.e,86.54257225039301,17:07
2024-09-04 14:12:43,1966,chrome_crashpad_,34.61788458816035,32:54
2024-09-04 14:12:43,1963,ctkahp,55.322879005699775,05:14
2024-09-04 14:12:43,1962,CursorUIViewServ,17.1115249493927,25:26
2024-09-04 14:12:43,1956,ctkahp,95.29326705321422,24:43
2024-09-04 14:12:43,1953,imklaunchagent,41.79964631111653,38:24
2024-09-04 14:12:43,1948,AMPDeviceDiscove,60.28869959989171,32:15
2024-09-04 14:12:43,1947,automountd,51.253110756311884,38:57
2024-09-04 14:12:43,1946,WallpaperImageEx,68.19283374272425,32:54
2024-09-04 14:12:43,1941,Finder,87.3996568555362,32:00
2024-09-04 14:12:43,1940,SystemUIServer,94.66456996473825,55:26
2024-09-04 14:12:43,1939,Dock,2.8202625602231524,23:44
2024-09-04 14:12:43,1936,Telegram,3.230060993488404,47:59
2024-09-04 14:12:43,1933,Notion,7.528068459516812,03:53
2024-09-04 14:12:43,1930,Google,44.38970714988171,17:36
2024-09-04 14:12:43,1864,passd,97.36155606204764,22:44
2024-09-04 14:12:43,1816,distnoted,87.12892681550834,48:11
2024-09-04 14:12:43,1811,storedownloadd,77.6145375029454,02:26
2024-09-04 14:12:43,1809,WallpaperAgent,10.66598022867874,24:40
2024-09-04 14:12:43,1805,diagnostics_agen,25.019233864256574,41:12
2024-09-04 14:12:43,1769,ViewBridgeAuxili,50.08253176598498,05:05
2024-09-04 14:12:43,1748,fontworker,4.306689590146362,39:47
2024-09-04 14:12:43,1745,fontd,64.90128265431981,42:37
2024-09-04 14:12:43,1726,fairplayd,51.35774650952614,39:13
2024-09-04 14:12:43,1719,ControlCenter,85.79785012598956,37:25
2024-09-04 14:12:43,1717,distnoted,72.7714481311414,50:08
2024-09-04 14:12:43,1713,distnoted,1.1640178503694365,24:13
2024-09-04 14:12:43,1676,corespotlightd,18.352170957007818,48:13
2024-09-04 14:12:43,1672,avconferenced,94.02905125138892,28:13
2024-09-04 14:12:43,1670,mediaremoteagent,27.612651578069848,03:14
2024-09-04 14:12:43,1669,useractivityd,20.69634016891946,38:24
2024-09-04 14:12:43,1660,seserviced,13.296820307624024,58:54
2024-09-04 14:12:43,1655,distnoted,79.4424904012481,27:09
2024-09-04 14:12:43,1653,nearbyd,5.861874720727389,14:29
2024-09-04 14:12:43,1652,imagent,25.49134515666219,35:31
2024-09-04 14:12:43,1650,StatusKitAgent,56.67650987569173,37:01
2024-09-04 14:12:43,1649,NotificationCent,93.7386705079947,57:58
2024-09-04 14:12:43,1639,corespeechd,81.67124802249465,23:32
2024-09-04 14:12:43,1637,searchpartyusera,12.770360915135326,40:46
2024-09-04 14:12:43,1631,aned,33.91099102951901,53:28
2024-09-04 14:12:43,1629,WindowManager,75.43513864380303,18:05
2024-09-04 14:12:43,1625,distnoted,35.65761974758961,27:30
2024-09-04 14:12:43,1620,UsageTrackingAge,76.68007225318743,27:32
2024-09-04 14:12:43,1613,ContinuityCaptur,38.772557000237185,10:05
2024-09-04 14:12:43,1603,WiFiAgent,69.98498957787575,42:10
2024-09-04 14:12:43,1601,filecoordination,40.00282326515872,03:16
2024-09-04 14:12:43,1599,fileproviderd,88.22386459324527,23:39
2024-09-04 14:12:43,1591,sharedfilelistd,42.13157369734436,51:46
2024-09-04 14:12:43,1589,familycircled,10.109951856109634,53:06
2024-09-04 14:12:43,1583,usernotification,84.25045393536543,08:48
2024-09-04 14:12:43,1581,awdd,64.88926576523498,15:24
2024-09-04 14:12:43,1579,lockoutagent,79.9758950898243,16:01
2024-09-04 14:12:43,1577,sharingd,55.345937103276356,51:57
2024-09-04 14:12:43,1575,ctkd,27.93516835085813,06:28
2024-09-04 14:12:43,1565,identityservices,25.485199936973714,17:46
2024-09-04 14:12:43,1557,containermanager,76.28807483595979,10:25
2024-09-04 14:12:43,1556,ControlStrip,38.64511326142611,23:15
2024-09-04 14:12:43,1555,nsurlsessiond,49.259827481046536,11:38
2024-09-04 14:12:43,1553,usernoted,72.72095120471165,53:55
2024-09-04 14:12:43,1552,accountsd,80.66739653707671,53:57
2024-09-04 14:12:43,1546,rapportd,33.47228256399563,20:15
2024-09-04 14:12:43,1544,pboard,68.23893995963886,20:31
2024-09-04 14:12:43,1540,universalaccessd,15.486838846762275,40:11
2024-09-04 14:12:43,1534,UserEventAgent,41.43038886795822,09:47
2024-09-04 14:12:43,1532,secd,2.212620452617897,07:04
2024-09-04 14:12:43,1522,coreauthd,53.59100262368407,48:22
2024-09-04 14:12:43,1507,IOUserBluetoothS,52.62644927374822,37:51
2024-09-04 14:12:43,1506,IOUserBluetoothS,81.30433110262427,01:05
2024-09-04 14:12:43,1505,IOUserBluetoothS,27.22075107836721,08:25
2024-09-04 14:12:43,1495,oahd,19.35876942841539,07:12
2024-09-04 14:12:43,1488,securityd_servic,85.71277223024168,36:39
2024-09-04 14:12:43,1479,SubmitDiagInfo,66.58864126596448,47:46
2024-09-04 14:12:43,1474,lsd,35.64041809227949,39:13
2024-09-04 14:12:43,1472,cfprefsd,1.6870047649956588,43:10
2024-09-04 14:12:43,1470,mdbulkimport,97.67533024999723,36:22
2024-09-04 14:12:43,1469,mdbulkimport,4.610078651803673,43:50
2024-09-04 14:12:43,1468,SettingsDaemon,72.463623297323,47:51
2024-09-04 14:12:43,1464,distnoted,15.06590773722557,49:02
2024-09-04 14:12:43,1463,distnoted,63.691042935399935,24:24
2024-09-04 14:12:43,1459,distnoted,25.169444965308564,01:18
2024-09-04 14:12:43,1458,mds_stores,63.61863184232861,16:50
2024-09-04 14:12:43,1399,gamepolicyd,70.33116431721153,31:21
2024-09-04 14:12:43,1393,RTProtectionDaem,84.67422516773891,46:12
2024-09-04 14:12:43,1391,appleeventsd,18.245175139647117,29:20
2024-09-04 14:12:43,1389,eligibilityd,60.044242903874746,10:02
2024-09-04 14:12:43,1384,locationd,12.03370524737577,22:15
2024-09-04 14:12:43,1382,systemstats,11.962554124321102,28:43
2024-09-04 14:12:43,1380,distnoted,67.79235563117683,42:18
2024-09-04 14:12:43,1333,searchpartyd,48.44791580747192,28:49
2024-09-04 14:12:43,1327,UVCAssistant,28.640562267974,31:18
2024-09-04 14:12:43,1326,cameracaptured,92.66996507198377,35:47
2024-09-04 14:12:43,1325,appleh13camerad,12.684471237830298,03:06
2024-09-04 14:12:43,1317,wifianalyticsd,89.67031775472208,27:12
2024-09-04 14:12:43,1310,distnoted,90.14153094660959,45:48
2024-09-04 14:12:43,1292,distnoted,24.3459221938371,21:43
2024-09-04 14:12:43,1272,symptomsd,34.473600959879235,20:35
2024-09-04 14:12:43,1271,mDNSResponderHel,17.995190483485125,19:09
2024-09-04 14:12:43,1269,com.apple.AppleU,90.01735631602776,04:48
2024-09-04 14:12:43,1264,storagekitd,19.02291341978216,32:58
2024-09-04 14:12:43,1263,com.apple.Driver,54.71455953500389,34:17
2024-09-04 14:12:43,1262,distnoted,91.27638001882997,45:28
2024-09-04 14:12:43,1252,TouchBarServer,11.740821030237992,06:18
2024-09-04 14:12:43,1251,audioclocksyncd,89.92834074925338,18:08
2024-09-04 14:12:43,1248,mDNSResponder,31.093140053592727,33:21
2024-09-04 14:12:43,1244,syspolicyd,69.8026681686874,51:49
2024-09-04 14:12:43,1241,authd,89.58508858320378,54:02
2024-09-04 14:12:43,1235,distnoted,15.889870209200707,27:28
2024-09-04 14:12:43,1231,distnoted,74.92428666419941,39:39
2024-09-04 14:12:43,1229,distnoted,36.89676185547992,00:30
2024-09-04 14:12:43,1224,analyticsd,77.80708958263305,31:49
2024-09-04 14:12:43,1221,nsurlsessiond,73.45747529777805,29:12
2024-09-04 14:12:43,1220,apfsd,99.31506345231274,44:55
2024-09-04 14:12:43,1214,systemstatusd,47.46297234719676,41:20
2024-09-04 14:12:43,1211,coreaudiod,4.626503746596578,07:19
2024-09-04 14:12:43,1196,airportd,59.57674836212581,16:19
2024-09-04 14:12:43,1171,lsd,30.558074875690654,09:29
2024-09-04 14:12:43,1170,coreservicesd,61.83515915586645,10:46
2024-09-04 14:12:43,1169,contextstored,30.20776008175853,15:16
2024-09-04 14:12:43,1168,runningboardd,12.816291622650123,46:19
2024-09-04 14:12:43,1167,loginwindow,24.657192269403293,35:58
2024-09-04 14:12:43,1165,tccd,20.997743947577508,51:03
2024-09-04 14:12:43,1164,cfprefsd,49.24945706655486,53:19
2024-09-04 14:12:43,1163,WindowServer,19.874604505938652,21:28
2024-09-04 14:12:43,1161,com.apple.cmio.r,57.158092669948466,20:08
2024-09-04 14:12:43,1160,AirPlayXPCHelper,1.3647622334517107,38:45
2024-09-04 14:12:43,1159,corebrightnessd,65.57870694640472,42:32
2024-09-04 14:12:43,1157,notifyd,97.05849281676974,24:10
2024-09-04 14:12:43,1156,bluetoothd,88.99260351429618,32:34
2024-09-04 14:12:43,1153,KernelEventAgent,5.836870190876287,06:10
2024-09-04 14:12:43,1152,revisiond,77.93097067374354,24:37
2024-09-04 14:12:43,1151,logind,48.84596776501492,12:09
2024-09-04 14:12:43,1147,distnoted,60.51205002611503,14:12
2024-09-04 14:12:43,1145,dasd,85.52598398424365,06:22
2024-09-04 14:12:43,1144,autofsd,9.827738478529358,47:33
2024-09-04 14:12:43,1140,securityd,31.245718089605035,28:14
2024-09-04 14:12:43,1139,usbmuxd,84.39584850599738,11:08
2024-09-04 14:12:43,1138,timed,46.671991849165195,45:29
2024-09-04 14:12:43,1137,launchservicesd,22.284549724573054,38:03
2024-09-04 14:12:43,1136,apsd,10.188061696896744,52:00
2024-09-04 14:12:43,1135,opendirectoryd,56.664502981138774,36:51
2024-09-04 14:12:43,1134,thermalmonitord,90.92283468806461,01:10
2024-09-04 14:12:43,1131,syslogd,4.858090235475466,23:07
2024-09-04 14:12:43,1127,diskarbitrationd,29.312580047754967,43:49
2024-09-04 14:12:43,1126,kernelmanagerd,30.620756883835078,24:29
2024-09-04 14:12:43,1124,mds,80.9146314252908,28:38
2024-09-04 14:12:43,1120,watchdogd,0.45508956141671053,35:33
2024-09-04 14:12:43,1115,remoted,30.775719309776594,22:38
2024-09-04 14:12:43,1110,IOMFB_bics_daemo,20.517207325829588,20:44
2024-09-04 14:12:43,1109,powerd,75.18208777257553,39:28
2024-09-04 14:12:43,1107,configd,87.72946607890202,02:05
2024-09-04 14:12:43,1104,systemstats,14.38746286873922,59:04
2024-09-04 14:12:43,1101,mediaremoted,17.44931628781814,33:53
2024-09-04 14:12:43,1100,fseventsd,74.47116976717004,25:05
2024-09-04 14:12:43,1099,uninstalld,32.565756454603545,33:23
2024-09-04 14:12:43,1097,UserEventAgent,42.882806666573444,35:05
2024-09-04 14:12:43,1095,logd,5.927805841854172,36:02
2024-09-04 14:12:43,1,launchd,25.59796425430674,34:13
2024-09-04 14:12:43,0,kernel_task,94.13997144511728,27:24
2024-09-04 14:12:43,,,33.92543400396638,06:53
2024-09-04 14:12:43,------------------------------,,10.803704948396764,36:21
2024-09-04 14:12:43,,,57.7506690047864,32:38
2024-09-04 14:12:53,98475,top,87.5328809566106,19:44
2024-09-04 14:12:53,98466,bash,35.582419449790436,04:06
2024-09-04 14:12:53,98465,mdworker_shared,14.569861770258253,48:36
2024-09-04 14:12:53,98464,mdworker_shared,98.53771978778283,34:10
2024-09-04 14:12:53,98461,mdworker_shared,85.66162309236061,43:11
2024-09-04 14:12:53,98448,zsh,94.36006810817686,49:01
2024-09-04 14:12:53,98447,login,89.31139212017796,09:27
2024-09-04 14:12:53,98437,mdworker_shared,81.59163166378858,49:07
2024-09-04 14:12:53,98435,Google,76.65354687273177,51:49
2024-09-04 14:12:53,98427,AssetCacheTether,51.986490470412186,15:10
2024-09-04 14:12:53,98426,AssetCache,33.5907768593635,59:25
2024-09-04 14:12:53,98423,spindump_agent,70.03533480588503,59:39
2024-09-04 14:12:53,98422,spindump,29.978946329485932,34:47
2024-09-04 14:12:53,98384,com.apple.Accoun,28.39329433313862,57:06
2024-09-04 14:12:53,98382,swcd,77.49505920702065,43:16
2024-09-04 14:12:53,98381,Terminal,81.91706375037997,11:03
2024-09-04 14:12:53,98380,containermanager,30.786780592245734,08:10
